INSERT INTO `lucky_cooperation`.`t_bi_warehouse_commodity_sale_shop_week` (`wh_dept_id`, `commodity_id`, `mark_type`, `type`, `year`, `week_id`, `amount`, `create_time`) VALUES 
(245971, 6192, 1, 30, 2022, 34, 281.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, 34, 281.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, 34, 281.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, 34, 281.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, 34, 281.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, 34, 281.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, 34, 281.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, 34, 281.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, 34, 281.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, 34, 281.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, 34, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, 34, 281.4, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, 34, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, 34, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, 34, 1407.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, 34, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, 34, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, 34, 1407.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, 34, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, 34, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, 34, 1407.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, 35, 281.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, 35, 281.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, 35, 281.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, 35, 281.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, 35, 281.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, 35, 281.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, 35, 281.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, 35, 281.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, 35, 281.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, 35, 281.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, 35, 281.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, 35, 281.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, 35, 281.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, 35, 281.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, 35, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, 35, 281.4, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, 35, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, 35, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, 35, 1407.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, 35, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, 35, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, 35, 1407.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, 35, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, 35, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, 35, 1407.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, 36, 281.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, 36, 281.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, 36, 281.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, 36, 281.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, 36, 281.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, 36, 281.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, 36, 281.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, 36, 281.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, 36, 281.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, 36, 281.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, 36, 281.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, 36, 281.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, 36, 281.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, 36, 281.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, 36, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, 36, 281.4, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, 36, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, 36, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, 36, 1407.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, 36, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, 36, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, 36, 1407.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, 36, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, 36, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, 36, 1407.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, 37, 281.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, 37, 281.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, 37, 281.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, 37, 281.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, 37, 281.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, 37, 281.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, 37, 281.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, 37, 281.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, 37, 281.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, 37, 281.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, 37, 281.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, 37, 281.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, 37, 281.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, 37, 281.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, 37, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, 37, 281.4, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, 37, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, 37, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, 37, 1407.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, 37, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, 37, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, 37, 1407.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, 37, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, 37, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, 37, 1407.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, 38, 281.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, 38, 281.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, 38, 281.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, 38, 281.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, 38, 281.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, 38, 281.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, 38, 281.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, 38, 281.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, 38, 281.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, 38, 281.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, 38, 281.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, 38, 281.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, 38, 281.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, 38, 281.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, 38, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, 38, 281.4, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, 38, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, 38, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, 38, 1407.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, 38, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, 38, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, 38, 1407.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, 38, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, 38, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, 38, 1407.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, 39, 281.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, 39, 281.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, 39, 281.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, 39, 281.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, 39, 281.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, 39, 281.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, 39, 281.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, 39, 281.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, 39, 281.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, 39, 281.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, 39, 281.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, 39, 281.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, 39, 281.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, 39, 281.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, 39, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, 39, 281.4, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, 39, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, 39, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, 39, 1407.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, 39, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, 39, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, 39, 1407.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, 39, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, 39, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, 39, 1407.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, 40, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, 40, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, 40, 281.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, 40, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, 40, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, 40, 281.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, 40, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, 40, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, 40, 281.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, 40, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, 40, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, 40, 281.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, 40, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, 40, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, 40, 281.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, 40, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, 40, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, 40, 281.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, 40, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, 40, 140.7, '2023-06-01 00:00:00'),
