INSERT INTO `lucky_cooperation`.`t_bi_warehouse_commodity_sale_shop_day` (`wh_dept_id`, `commodity_id`, `mark_type`, `type`, `year`, `record_date`, `amount`, `create_time`) VALUES 
(326327, 5990, 1, 30, 2022, '2022-02-02', 35.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, '2022-02-02', 20.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, '2022-02-02', 17.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, '2022-02-02', 37.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, '2022-02-02', 19.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, '2022-02-02', 16.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, '2022-02-02', 35.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, '2022-02-02', 18.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, '2022-02-02', 15.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, '2022-02-02', 33.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, '2022-02-02', 16.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, '2022-02-02', 15.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, '2022-02-02', 31.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, '2022-02-02', 10.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, '2022-02-02', 20.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, '2022-02-02', 30.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, '2022-02-03', 15.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, '2022-02-03', 10.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, '2022-02-03', 25.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, '2022-02-03', 13.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, '2022-02-03', 12.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, '2022-02-03', 25.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, '2022-02-03', 17.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, '2022-02-03', 18.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, '2022-02-03', 35.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, '2022-02-03', 15.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, '2022-02-03', 12.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, '2022-02-03', 27.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, '2022-02-03', 18.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, '2022-02-03', 19.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, '2022-02-03', 37.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, '2022-02-03', 15.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, '2022-02-03', 13.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, '2022-02-03', 28.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, '2022-02-03', 13.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, '2022-02-03', 11.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, '2022-02-03', 24.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, '2022-02-03', 12.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, '2022-02-03', 15.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, '2022-02-03', 27.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, '2022-02-03', 18.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, '2022-02-03', 10.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, '2022-02-03', 28.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, '2022-02-03', 18.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, '2022-02-03', 10.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, '2022-02-03', 28.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, '2022-02-03', 18.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, '2022-02-03', 19.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, '2022-02-03', 37.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, '2022-02-03', 16.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, '2022-02-03', 15.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, '2022-02-03', 31.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, '2022-02-03', 10.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, '2022-02-03', 12.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, '2022-02-03', 22.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, '2022-02-03', 13.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, '2022-02-03', 16.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, '2022-02-03', 29.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, '2022-02-03', 14.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, '2022-02-03', 17.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, '2022-02-03', 31.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, '2022-02-03', 18.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, '2022-02-03', 10.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, '2022-02-03', 28.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, '2022-02-03', 10.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, '2022-02-03', 16.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, '2022-02-03', 26.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, '2022-02-03', 12.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, '2022-02-03', 13.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, '2022-02-03', 25.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, '2022-02-04', 20.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, '2022-02-04', 10.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, '2022-02-04', 30.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, '2022-02-04', 19.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, '2022-02-04', 18.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, '2022-02-04', 37.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, '2022-02-04', 11.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, '2022-02-04', 12.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, '2022-02-04', 23.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, '2022-02-04', 12.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, '2022-02-04', 19.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, '2022-02-04', 31.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, '2022-02-04', 14.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, '2022-02-04', 20.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, '2022-02-04', 34.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, '2022-02-04', 11.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, '2022-02-04', 17.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, '2022-02-04', 28.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, '2022-02-04', 19.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, '2022-02-04', 16.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, '2022-02-04', 35.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, '2022-02-04', 14.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, '2022-02-04', 15.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, '2022-02-04', 29.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, '2022-02-04', 12.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, '2022-02-04', 10.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, '2022-02-04', 22.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, '2022-02-04', 16.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, '2022-02-04', 15.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, '2022-02-04', 31.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, '2022-02-04', 18.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, '2022-02-04', 10.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, '2022-02-04', 28.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, '2022-02-04', 20.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, '2022-02-04', 18.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, '2022-02-04', 38.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, '2022-02-04', 13.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, '2022-02-04', 16.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, '2022-02-04', 29.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, '2022-02-04', 15.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, '2022-02-04', 11.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, '2022-02-04', 26.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, '2022-02-04', 20.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, '2022-02-04', 10.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, '2022-02-04', 30.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, '2022-02-04', 20.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, '2022-02-04', 13.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, '2022-02-04', 33.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, '2022-02-04', 20.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, '2022-02-04', 12.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, '2022-02-04', 32.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, '2022-02-04', 17.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, '2022-02-04', 19.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, '2022-02-04', 36.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, '2022-02-05', 14.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, '2022-02-05', 15.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, '2022-02-05', 29.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, '2022-02-05', 13.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, '2022-02-05', 16.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, '2022-02-05', 29.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, '2022-02-05', 11.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, '2022-02-05', 12.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, '2022-02-05', 23.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, '2022-02-05', 10.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, '2022-02-05', 20.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, '2022-02-05', 30.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, '2022-02-05', 15.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, '2022-02-05', 10.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, '2022-02-05', 25.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, '2022-02-05', 17.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, '2022-02-05', 16.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, '2022-02-05', 33.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, '2022-02-05', 17.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, '2022-02-05', 11.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, '2022-02-05', 28.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, '2022-02-05', 14.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, '2022-02-05', 15.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, '2022-02-05', 29.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, '2022-02-05', 14.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, '2022-02-05', 10.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, '2022-02-05', 24.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, '2022-02-05', 13.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, '2022-02-05', 10.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, '2022-02-05', 23.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, '2022-02-05', 16.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, '2022-02-05', 12.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, '2022-02-05', 28.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, '2022-02-05', 15.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, '2022-02-05', 15.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, '2022-02-05', 30.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, '2022-02-05', 17.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, '2022-02-05', 16.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, '2022-02-05', 33.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, '2022-02-05', 16.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, '2022-02-05', 20.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, '2022-02-05', 36.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, '2022-02-05', 14.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, '2022-02-05', 12.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, '2022-02-05', 26.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, '2022-02-05', 17.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, '2022-02-05', 15.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, '2022-02-05', 32.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, '2022-02-05', 16.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, '2022-02-05', 15.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, '2022-02-05', 31.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, '2022-02-05', 10.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, '2022-02-05', 17.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, '2022-02-05', 27.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, '2022-02-06', 11.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, '2022-02-06', 18.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, '2022-02-06', 29.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, '2022-02-06', 20.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, '2022-02-06', 12.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, '2022-02-06', 32.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, '2022-02-06', 13.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, '2022-02-06', 13.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, '2022-02-06', 26.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, '2022-02-06', 18.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, '2022-02-06', 19.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, '2022-02-06', 37.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, '2022-02-06', 13.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, '2022-02-06', 13.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, '2022-02-06', 26.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, '2022-02-06', 11.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, '2022-02-06', 18.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, '2022-02-06', 29.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, '2022-02-06', 18.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, '2022-02-06', 20.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, '2022-02-06', 38.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, '2022-02-06', 17.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, '2022-02-06', 11.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, '2022-02-06', 28.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, '2022-02-06', 11.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, '2022-02-06', 16.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, '2022-02-06', 27.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, '2022-02-06', 13.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, '2022-02-06', 13.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, '2022-02-06', 26.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, '2022-02-06', 19.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, '2022-02-06', 10.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, '2022-02-06', 29.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, '2022-02-06', 17.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, '2022-02-06', 15.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, '2022-02-06', 32.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, '2022-02-06', 15.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, '2022-02-06', 16.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, '2022-02-06', 31.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, '2022-02-06', 14.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, '2022-02-06', 18.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, '2022-02-06', 32.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, '2022-02-06', 10.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, '2022-02-06', 19.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, '2022-02-06', 29.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, '2022-02-06', 12.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, '2022-02-06', 14.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, '2022-02-06', 26.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, '2022-02-06', 13.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, '2022-02-06', 12.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, '2022-02-06', 25.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, '2022-02-06', 15.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, '2022-02-06', 18.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, '2022-02-06', 33.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, '2022-02-07', 17.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, '2022-02-07', 10.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, '2022-02-07', 27.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, '2022-02-07', 12.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, '2022-02-07', 20.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, '2022-02-07', 32.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, '2022-02-07', 15.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, '2022-02-07', 17.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, '2022-02-07', 32.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, '2022-02-07', 11.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, '2022-02-07', 13.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, '2022-02-07', 24.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, '2022-02-07', 13.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, '2022-02-07', 11.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, '2022-02-07', 24.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, '2022-02-07', 10.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, '2022-02-07', 13.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, '2022-02-07', 23.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, '2022-02-07', 18.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, '2022-02-07', 12.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, '2022-02-07', 30.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, '2022-02-07', 20.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, '2022-02-07', 19.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, '2022-02-07', 39.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, '2022-02-07', 16.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, '2022-02-07', 18.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, '2022-02-07', 34.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, '2022-02-07', 12.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, '2022-02-07', 15.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, '2022-02-07', 27.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, '2022-02-07', 16.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, '2022-02-07', 19.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, '2022-02-07', 35.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, '2022-02-07', 11.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, '2022-02-07', 15.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, '2022-02-07', 26.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, '2022-02-07', 13.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, '2022-02-07', 11.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, '2022-02-07', 24.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, '2022-02-07', 20.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, '2022-02-07', 10.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, '2022-02-07', 30.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, '2022-02-07', 11.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, '2022-02-07', 14.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, '2022-02-07', 25.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, '2022-02-07', 12.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, '2022-02-07', 13.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, '2022-02-07', 25.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, '2022-02-07', 17.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, '2022-02-07', 17.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, '2022-02-07', 34.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, '2022-02-07', 13.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, '2022-02-07', 17.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, '2022-02-07', 30.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, '2022-02-08', 19.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, '2022-02-08', 16.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, '2022-02-08', 35.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, '2022-02-08', 17.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, '2022-02-08', 18.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, '2022-02-08', 35.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, '2022-02-08', 16.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, '2022-02-08', 17.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, '2022-02-08', 33.2, '2023-06-01 00:00:00'),
