INSERT INTO `lucky_cooperation`.`t_actuality_cup_goods_week` (`week_id`, `wh_dept_id`, `goods_id`, `type`, `cup_amount`, `create_user`, `create_time`, `update_user`, `update_time`) VALUES 
(113, 245971, 48214, 20, 2465497.3480316562, 1, '2023-06-01', 1, '2023-06-01'),
(114, 245971, 48214, 20, 1308481.7663026802, 1, '2023-06-01', 1, '2023-06-01'),
(115, 245971, 48214, 20, 2258844.5860437541, 1, '2023-06-01', 1, '2023-06-01'),
(116, 245971, 48214, 20, 235867.7918827007, 1, '2023-06-01', 1, '2023-06-01'),
(117, 245971, 48214, 20, 1706530.7654013844, 1, '2023-06-01', 1, '2023-06-01'),
(118, 245971, 48214, 20, 2152258.2513309045, 1, '2023-06-01', 1, '2023-06-01'),
(119, 245971, 48214, 20, 1996638.4930998647, 1, '2023-06-01', 1, '2023-06-01'),
(120, 245971, 48214, 20, 2308731.6346235250, 1, '2023-06-01', 1, '2023-06-01'),
(121, 245971, 48214, 20, 1031744.8185968912, 1, '2023-06-01', 1, '2023-06-01'),
(122, 245971, 48214, 20, 949676.3500146237, 1, '2023-06-01', 1, '2023-06-01'),
(123, 245971, 48214, 20, 2510780.0743429340, 1, '2023-06-01', 1, '2023-06-01'),
(124, 245971, 48214, 20, 2004716.7930765954, 1, '2023-06-01', 1, '2023-06-01'),
(125, 245971, 48214, 20, 2687919.1762807448, 1, '2023-06-01', 1, '2023-06-01'),
(126, 245971, 48214, 20, 1837891.6331262041, 1, '2023-06-01', 1, '2023-06-01'),
(2, 245971, 48214, 40, 0.4141464687935228, 1, '2023-06-01', 1, '2023-06-01'),
(3, 245971, 48214, 40, 0.36743314570326746, 1, '2023-06-01', 1, '2023-06-01'),
(4, 245971, 48214, 40, 0.4355550654969881, 1, '2023-06-01', 1, '2023-06-01'),
(5, 245971, 48214, 40, 0.04080881970253236, 1, '2023-06-01', 1, '2023-06-01'),
(6, 245971, 48214, 40, 0.6809305897761309, 1, '2023-06-01', 1, '2023-06-01'),
(7, 245971, 48214, 40, 0.4546367693956803, 1, '2023-06-01', 1, '2023-06-01'),
(8, 245971, 48214, 40, 0.8590035704136325, 1, '2023-06-01', 1, '2023-06-01'),
(9, 245971, 48214, 40, 0.20286709082907262, 1, '2023-06-01', 1, '2023-06-01'),
(10, 245971, 48214, 40, 0.7305237761783068, 1, '2023-06-01', 1, '2023-06-01'),
(11, 245971, 48214, 40, 0.11431692973876362, 1, '2023-06-01', 1, '2023-06-01'),
(12, 245971, 48214, 40, 0.13615655782854685, 1, '2023-06-01', 1, '2023-06-01'),
(13, 245971, 48214, 40, 0.9151425138744684, 1, '2023-06-01', 1, '2023-06-01'),
(14, 245971, 48214, 40, 0.7196216590261005, 1, '2023-06-01', 1, '2023-06-01'),
(15, 245971, 48214, 40, 0.9745284262592336, 1, '2023-06-01', 1, '2023-06-01'),
(16, 245971, 48214, 40, 0.8602542353722294, 1, '2023-06-01', 1, '2023-06-01'),
(17, 245971, 48214, 40, 0.49375466823581027, 1, '2023-06-01', 1, '2023-06-01'),
(18, 245971, 48214, 40, 0.7107151547295164, 1, '2023-06-01', 1, '2023-06-01'),
(19, 245971, 48214, 40, 0.3218937487721736, 1, '2023-06-01', 1, '2023-06-01'),
(20, 245971, 48214, 40, 0.5578743661456371, 1, '2023-06-01', 1, '2023-06-01'),
(21, 245971, 48214, 40, 0.8367527214252143, 1, '2023-06-01', 1, '2023-06-01'),
(22, 245971, 48214, 40, 0.5075911586917358, 1, '2023-06-01', 1, '2023-06-01'),
(23, 245971, 48214, 40, 0.5556519493943516, 1, '2023-06-01', 1, '2023-06-01'),
(24, 245971, 48214, 40, 0.1916067394538966, 1, '2023-06-01', 1, '2023-06-01'),
(25, 245971, 48214, 40, 0.3726257011217573, 1, '2023-06-01', 1, '2023-06-01'),
(26, 245971, 48214, 40, 0.5510533492904864, 1, '2023-06-01', 1, '2023-06-01'),
(27, 245971, 48214, 40, 0.1099094121599209, 1, '2023-06-01', 1, '2023-06-01'),
(28, 245971, 48214, 40, 0.6847856406366141, 1, '2023-06-01', 1, '2023-06-01'),
(29, 245971, 48214, 40, 0.7901215743856126, 1, '2023-06-01', 1, '2023-06-01'),
(30, 245971, 48214, 40, 0.8487132880819667, 1, '2023-06-01', 1, '2023-06-01'),
(31, 245971, 48214, 40, 0.17353667352529945, 1, '2023-06-01', 1, '2023-06-01'),
(32, 245971, 48214, 40, 0.7369020531439248, 1, '2023-06-01', 1, '2023-06-01'),
(33, 245971, 48214, 40, 0.21563552015270582, 1, '2023-06-01', 1, '2023-06-01'),
(34, 245971, 48214, 40, 0.588501627792202, 1, '2023-06-01', 1, '2023-06-01'),
(35, 245971, 48214, 40, 0.2163122705182865, 1, '2023-06-01', 1, '2023-06-01'),
(36, 245971, 48214, 40, 0.39966997765695067, 1, '2023-06-01', 1, '2023-06-01'),
(37, 245971, 48214, 40, 0.30044928030398954, 1, '2023-06-01', 1, '2023-06-01'),
(38, 245971, 48214, 40, 0.1393828860280143, 1, '2023-06-01', 1, '2023-06-01'),
(39, 245971, 48214, 40, 0.9475682701135527, 1, '2023-06-01', 1, '2023-06-01'),
(40, 245971, 48214, 40, 0.7558452387467679, 1, '2023-06-01', 1, '2023-06-01'),
(41, 245971, 48214, 40, 0.9106716901196044, 1, '2023-06-01', 1, '2023-06-01'),
(42, 245971, 48214, 40, 0.705368838248733, 1, '2023-06-01', 1, '2023-06-01'),
(43, 245971, 48214, 40, 0.8569113854228546, 1, '2023-06-01', 1, '2023-06-01'),
(44, 245971, 48214, 40, 0.23718284848028504, 1, '2023-06-01', 1, '2023-06-01'),
(45, 245971, 48214, 40, 0.8848787406361269, 1, '2023-06-01', 1, '2023-06-01'),
(46, 245971, 48214, 40, 0.27894913826750645, 1, '2023-06-01', 1, '2023-06-01'),
(47, 245971, 48214, 40, 0.015808071514640698, 1, '2023-06-01', 1, '2023-06-01'),
(48, 245971, 48214, 40, 0.15995815627343246, 1, '2023-06-01', 1, '2023-06-01'),
(49, 245971, 48214, 40, 0.3595677558107151, 1, '2023-06-01', 1, '2023-06-01'),
(50, 245971, 48214, 40, 0.6133563512826746, 1, '2023-06-01', 1, '2023-06-01'),
(51, 245971, 48214, 40, 0.9065077401607027, 1, '2023-06-01', 1, '2023-06-01'),
(52, 245971, 48214, 40, 0.9657477312215103, 1, '2023-06-01', 1, '2023-06-01'),
(53, 245971, 48214, 40, 0.7460501641011793, 1, '2023-06-01', 1, '2023-06-01'),
(54, 245971, 48214, 40, 0.9829380547757919, 1, '2023-06-01', 1, '2023-06-01'),
(55, 245971, 48214, 40, 0.9452909370185335, 1, '2023-06-01', 1, '2023-06-01'),
(56, 245971, 48214, 40, 0.7751844450678202, 1, '2023-06-01', 1, '2023-06-01'),
(57, 245971, 48214, 40, 0.9880956599410525, 1, '2023-06-01', 1, '2023-06-01'),
(58, 245971, 48214, 40, 0.5728371036454418, 1, '2023-06-01', 1, '2023-06-01'),
(59, 245971, 48214, 40, 0.964838662675817, 1, '2023-06-01', 1, '2023-06-01'),
(60, 245971, 48214, 40, 0.8553060088263691, 1, '2023-06-01', 1, '2023-06-01'),
(61, 245971, 48214, 40, 0.43909643211086646, 1, '2023-06-01', 1, '2023-06-01'),
(62, 245971, 48214, 40, 0.30068550829872775, 1, '2023-06-01', 1, '2023-06-01'),
(63, 245971, 48214, 40, 0.9524941758550967, 1, '2023-06-01', 1, '2023-06-01'),
(64, 245971, 48214, 40, 0.9333667544502039, 1, '2023-06-01', 1, '2023-06-01'),
(65, 245971, 48214, 40, 0.9601462669322639, 1, '2023-06-01', 1, '2023-06-01'),
(66, 245971, 48214, 40, 0.6506657602421066, 1, '2023-06-01', 1, '2023-06-01'),
(67, 245971, 48214, 40, 0.7416409712058605, 1, '2023-06-01', 1, '2023-06-01'),
(68, 245971, 48214, 40, 0.4364802201566642, 1, '2023-06-01', 1, '2023-06-01'),
(69, 245971, 48214, 40, 0.0949944367079063, 1, '2023-06-01', 1, '2023-06-01'),
(70, 245971, 48214, 40, 0.6534656536175255, 1, '2023-06-01', 1, '2023-06-01'),
(71, 245971, 48214, 40, 0.8972838256972038, 1, '2023-06-01', 1, '2023-06-01'),
(72, 245971, 48214, 40, 0.4219862791184378, 1, '2023-06-01', 1, '2023-06-01'),
(73, 245971, 48214, 40, 0.24665153002166995, 1, '2023-06-01', 1, '2023-06-01'),
(74, 245971, 48214, 40, 0.16215423904904946, 1, '2023-06-01', 1, '2023-06-01'),
(75, 245971, 48214, 40, 0.517159591740062, 1, '2023-06-01', 1, '2023-06-01'),
(76, 245971, 48214, 40, 0.5713862095006415, 1, '2023-06-01', 1, '2023-06-01'),
(77, 245971, 48214, 40, 0.45847908212734845, 1, '2023-06-01', 1, '2023-06-01'),
(78, 245971, 48214, 40, 0.3919556559260089, 1, '2023-06-01', 1, '2023-06-01'),
(79, 245971, 48214, 40, 0.8600192599118022, 1, '2023-06-01', 1, '2023-06-01'),
(80, 245971, 48214, 40, 0.14052032895523636, 1, '2023-06-01', 1, '2023-06-01'),
(81, 245971, 48214, 40, 0.3123268804202013, 1, '2023-06-01', 1, '2023-06-01'),
(82, 245971, 48214, 40, 0.10315609780374724, 1, '2023-06-01', 1, '2023-06-01'),
(83, 245971, 48214, 40, 0.41908722778749474, 1, '2023-06-01', 1, '2023-06-01'),
(84, 245971, 48214, 40, 0.08779544186983101, 1, '2023-06-01', 1, '2023-06-01'),
(85, 245971, 48214, 40, 0.9987479095019609, 1, '2023-06-01', 1, '2023-06-01'),
(86, 245971, 48214, 40, 0.6951245818657911, 1, '2023-06-01', 1, '2023-06-01'),
(87, 245971, 48214, 40, 0.5965396987523047, 1, '2023-06-01', 1, '2023-06-01'),
(88, 245971, 48214, 40, 0.9725878090704403, 1, '2023-06-01', 1, '2023-06-01'),
(89, 245971, 48214, 40, 0.10094264252537244, 1, '2023-06-01', 1, '2023-06-01'),
(90, 245971, 48214, 40, 0.09894726475800686, 1, '2023-06-01', 1, '2023-06-01'),
(91, 245971, 48214, 40, 0.023271014569352766, 1, '2023-06-01', 1, '2023-06-01'),
(92, 245971, 48214, 40, 0.6201313946640987, 1, '2023-06-01', 1, '2023-06-01'),
(93, 245971, 48214, 40, 0.41354175400218485, 1, '2023-06-01', 1, '2023-06-01'),
(94, 245971, 48214, 40, 0.03569967467048507, 1, '2023-06-01', 1, '2023-06-01'),
(95, 245971, 48214, 40, 0.841415046804162, 1, '2023-06-01', 1, '2023-06-01'),
(96, 245971, 48214, 40, 0.16689293203470812, 1, '2023-06-01', 1, '2023-06-01'),
(97, 245971, 48214, 40, 0.6208932031851079, 1, '2023-06-01', 1, '2023-06-01'),
(98, 245971, 48214, 40, 0.9032048163600787, 1, '2023-06-01', 1, '2023-06-01'),
(99, 245971, 48214, 40, 0.9877781633267267, 1, '2023-06-01', 1, '2023-06-01'),
(100, 245971, 48214, 40, 0.02229753307673743, 1, '2023-06-01', 1, '2023-06-01'),
(101, 245971, 48214, 40, 0.5096208285692482, 1, '2023-06-01', 1, '2023-06-01'),
(102, 245971, 48214, 40, 0.6441179679940859, 1, '2023-06-01', 1, '2023-06-01'),
(103, 245971, 48214, 40, 0.1418435716043096, 1, '2023-06-01', 1, '2023-06-01'),
(104, 245971, 48214, 40, 0.07950680069253802, 1, '2023-06-01', 1, '2023-06-01'),
(105, 245971, 48214, 40, 0.5436171064842557, 1, '2023-06-01', 1, '2023-06-01'),
(106, 245971, 48214, 40, 0.35722972654611296, 1, '2023-06-01', 1, '2023-06-01'),
(107, 245971, 48214, 40, 0.20803490612074627, 1, '2023-06-01', 1, '2023-06-01'),
(108, 245971, 48214, 40, 0.4083121343613, 1, '2023-06-01', 1, '2023-06-01'),
(109, 245971, 48214, 40, 0.7775664238238986, 1, '2023-06-01', 1, '2023-06-01'),
(110, 245971, 48214, 40, 0.6693261537977093, 1, '2023-06-01', 1, '2023-06-01'),
(111, 245971, 48214, 40, 0.7298055937399441, 1, '2023-06-01', 1, '2023-06-01'),
(112, 245971, 48214, 40, 0.6051441695837876, 1, '2023-06-01', 1, '2023-06-01'),
(113, 245971, 48214, 40, 0.9372566677623545, 1, '2023-06-01', 1, '2023-06-01'),
(114, 245971, 48214, 40, 0.005204858829252479, 1, '2023-06-01', 1, '2023-06-01'),
(115, 245971, 48214, 40, 0.026550348913067068, 1, '2023-06-01', 1, '2023-06-01'),
(116, 245971, 48214, 40, 0.3084900835616172, 1, '2023-06-01', 1, '2023-06-01'),
(117, 245971, 48214, 40, 0.001401961038315025, 1, '2023-06-01', 1, '2023-06-01'),
(118, 245971, 48214, 40, 0.48043493330581744, 1, '2023-06-01', 1, '2023-06-01'),
(119, 245971, 48214, 40, 0.6691177331919258, 1, '2023-06-01', 1, '2023-06-01'),
(120, 245971, 48214, 40, 0.7703557186999789, 1, '2023-06-01', 1, '2023-06-01'),
(121, 245971, 48214, 40, 0.7981655048354446, 1, '2023-06-01', 1, '2023-06-01'),
(122, 245971, 48214, 40, 0.9422926642711841, 1, '2023-06-01', 1, '2023-06-01'),
(123, 245971, 48214, 40, 0.7993409705702967, 1, '2023-06-01', 1, '2023-06-01'),
(124, 245971, 48214, 40, 0.5915965862550823, 1, '2023-06-01', 1, '2023-06-01'),
(125, 245971, 48214, 40, 0.10209183540299627, 1, '2023-06-01', 1, '2023-06-01'),
(126, 245971, 48214, 40, 0.5196452494497118, 1, '2023-06-01', 1, '2023-06-01'),
(2, 245971, 82796, 20, 1856760.4159696307, 1, '2023-06-01', 1, '2023-06-01'),
(3, 245971, 82796, 20, 2310499.4430414526, 1, '2023-06-01', 1, '2023-06-01'),
(4, 245971, 82796, 20, 1625666.3795929009, 1, '2023-06-01', 1, '2023-06-01'),
(5, 245971, 82796, 20, 1945268.7120460819, 1, '2023-06-01', 1, '2023-06-01'),
(6, 245971, 82796, 20, 155414.7694786290, 1, '2023-06-01', 1, '2023-06-01'),
(7, 245971, 82796, 20, 2186729.7960625792, 1, '2023-06-01', 1, '2023-06-01'),
(8, 245971, 82796, 20, 2109953.2755417636, 1, '2023-06-01', 1, '2023-06-01'),
(9, 245971, 82796, 20, 1632359.6874663818, 1, '2023-06-01', 1, '2023-06-01'),
(10, 245971, 82796, 20, 2677176.6281202281, 1, '2023-06-01', 1, '2023-06-01'),
(11, 245971, 82796, 20, 310434.6759606251, 1, '2023-06-01', 1, '2023-06-01'),
(12, 245971, 82796, 20, 2143818.1723065742, 1, '2023-06-01', 1, '2023-06-01'),
(13, 245971, 82796, 20, 1991914.2688251394, 1, '2023-06-01', 1, '2023-06-01'),
(14, 245971, 82796, 20, 2553783.7285639782, 1, '2023-06-01', 1, '2023-06-01'),
(15, 245971, 82796, 20, 1789949.1151163704, 1, '2023-06-01', 1, '2023-06-01'),
(16, 245971, 82796, 20, 668873.9218848065, 1, '2023-06-01', 1, '2023-06-01'),
(17, 245971, 82796, 20, 1212506.3204524827, 1, '2023-06-01', 1, '2023-06-01'),
(18, 245971, 82796, 20, 2255425.0187309175, 1, '2023-06-01', 1, '2023-06-01'),
(19, 245971, 82796, 20, 2224680.8349671620, 1, '2023-06-01', 1, '2023-06-01'),
(20, 245971, 82796, 20, 2746619.1355264892, 1, '2023-06-01', 1, '2023-06-01'),
(21, 245971, 82796, 20, 2137561.6022995287, 1, '2023-06-01', 1, '2023-06-01'),
(22, 245971, 82796, 20, 123842.5879154944, 1, '2023-06-01', 1, '2023-06-01'),
(23, 245971, 82796, 20, 2277698.7847345280, 1, '2023-06-01', 1, '2023-06-01'),
(24, 245971, 82796, 20, 2463589.2520292767, 1, '2023-06-01', 1, '2023-06-01'),
(25, 245971, 82796, 20, 1733497.8301867019, 1, '2023-06-01', 1, '2023-06-01'),
(26, 245971, 82796, 20, 2120233.2974335442, 1, '2023-06-01', 1, '2023-06-01'),
(27, 245971, 82796, 20, 846356.9424262398, 1, '2023-06-01', 1, '2023-06-01'),
(28, 245971, 82796, 20, 1133795.2953808894, 1, '2023-06-01', 1, '2023-06-01'),
(29, 245971, 82796, 20, 2431132.8197093518, 1, '2023-06-01', 1, '2023-06-01'),
(30, 245971, 82796, 20, 2118927.7647785785, 1, '2023-06-01', 1, '2023-06-01'),
(31, 245971, 82796, 20, 2260449.5444836347, 1, '2023-06-01', 1, '2023-06-01'),
(32, 245971, 82796, 20, 620510.6799768352, 1, '2023-06-01', 1, '2023-06-01'),
(33, 245971, 82796, 20, 613610.7260507728, 1, '2023-06-01', 1, '2023-06-01'),
(34, 245971, 82796, 20, 1845649.6054371168, 1, '2023-06-01', 1, '2023-06-01'),
(35, 245971, 82796, 20, 1527058.9961678595, 1, '2023-06-01', 1, '2023-06-01'),
(36, 245971, 82796, 20, 1862342.0177367831, 1, '2023-06-01', 1, '2023-06-01'),
(37, 245971, 82796, 20, 2318933.1308908655, 1, '2023-06-01', 1, '2023-06-01'),
(38, 245971, 82796, 20, 1953184.1276895055, 1, '2023-06-01', 1, '2023-06-01'),
(39, 245971, 82796, 20, 2566717.7287263285, 1, '2023-06-01', 1, '2023-06-01'),
(40, 245971, 82796, 20, 1877444.8816291140, 1, '2023-06-01', 1, '2023-06-01'),
(41, 245971, 82796, 20, 2811626.9838031794, 1, '2023-06-01', 1, '2023-06-01'),
(42, 245971, 82796, 20, 778243.7921061952, 1, '2023-06-01', 1, '2023-06-01'),
(43, 245971, 82796, 20, 1467873.4344721430, 1, '2023-06-01', 1, '2023-06-01'),
(44, 245971, 82796, 20, 1918869.7716522998, 1, '2023-06-01', 1, '2023-06-01'),
(45, 245971, 82796, 20, 2282517.7626400506, 1, '2023-06-01', 1, '2023-06-01'),
(46, 245971, 82796, 20, 2522382.1492582110, 1, '2023-06-01', 1, '2023-06-01'),
(47, 245971, 82796, 20, 1718853.7424596371, 1, '2023-06-01', 1, '2023-06-01'),
(48, 245971, 82796, 20, 723544.1696232256, 1, '2023-06-01', 1, '2023-06-01'),
(49, 245971, 82796, 20, 2094255.5149230613, 1, '2023-06-01', 1, '2023-06-01'),
(50, 245971, 82796, 20, 2392475.6937241684, 1, '2023-06-01', 1, '2023-06-01'),
(51, 245971, 82796, 20, 2828275.7955258736, 1, '2023-06-01', 1, '2023-06-01'),
(52, 245971, 82796, 20, 2093989.2491030012, 1, '2023-06-01', 1, '2023-06-01'),
(53, 245971, 82796, 20, 280340.8420058594, 1, '2023-06-01', 1, '2023-06-01'),
(54, 245971, 82796, 20, 2036131.7493559409, 1, '2023-06-01', 1, '2023-06-01'),
(55, 245971, 82796, 20, 1884481.1305123498, 1, '2023-06-01', 1, '2023-06-01'),
(56, 245971, 82796, 20, 2066900.0505200050, 1, '2023-06-01', 1, '2023-06-01'),
(57, 245971, 82796, 20, 1996942.7144902947, 1, '2023-06-01', 1, '2023-06-01'),
(58, 245971, 82796, 20, 859154.8801975647, 1, '2023-06-01', 1, '2023-06-01'),
(59, 245971, 82796, 20, 1364011.2126919338, 1, '2023-06-01', 1, '2023-06-01'),
(60, 245971, 82796, 20, 2380363.4055624439, 1, '2023-06-01', 1, '2023-06-01'),
(61, 245971, 82796, 20, 2329518.3899355574, 1, '2023-06-01', 1, '2023-06-01'),
(62, 245971, 82796, 20, 2051138.1605343173, 1, '2023-06-01', 1, '2023-06-01'),
(63, 245971, 82796, 20, 1981006.4265505004, 1, '2023-06-01', 1, '2023-06-01'),
(64, 245971, 82796, 20, 498649.6997964838, 1, '2023-06-01', 1, '2023-06-01'),
(65, 245971, 82796, 20, 1556438.5015997057, 1, '2023-06-01', 1, '2023-06-01'),
(66, 245971, 82796, 20, 2205133.2533729948, 1, '2023-06-01', 1, '2023-06-01'),
(67, 245971, 82796, 20, 1904291.8449674085, 1, '2023-06-01', 1, '2023-06-01'),
(68, 245971, 82796, 20, 2741795.5672484589, 1, '2023-06-01', 1, '2023-06-01'),
(69, 245971, 82796, 20, 790431.4341584500, 1, '2023-06-01', 1, '2023-06-01'),
(70, 245971, 82796, 20, 1192345.4152203132, 1, '2023-06-01', 1, '2023-06-01'),
(71, 245971, 82796, 20, 2569093.4089775521, 1, '2023-06-01', 1, '2023-06-01'),
(72, 245971, 82796, 20, 2014875.3137977371, 1, '2023-06-01', 1, '2023-06-01'),
(73, 245971, 82796, 20, 1774426.9063740490, 1, '2023-06-01', 1, '2023-06-01'),
(74, 245971, 82796, 20, 717621.8170533773, 1, '2023-06-01', 1, '2023-06-01'),
(75, 245971, 82796, 20, 1335221.8009057911, 1, '2023-06-01', 1, '2023-06-01'),
(76, 245971, 82796, 20, 1767186.6285802113, 1, '2023-06-01', 1, '2023-06-01'),
(77, 245971, 82796, 20, 2173400.9654709010, 1, '2023-06-01', 1, '2023-06-01'),
(78, 245971, 82796, 20, 1497904.4247964795, 1, '2023-06-01', 1, '2023-06-01'),
(79, 245971, 82796, 20, 1896245.2309426965, 1, '2023-06-01', 1, '2023-06-01'),
(80, 245971, 82796, 20, 724504.4543379359, 1, '2023-06-01', 1, '2023-06-01'),
(81, 245971, 82796, 20, 2011909.4653976389, 1, '2023-06-01', 1, '2023-06-01'),
(82, 245971, 82796, 20, 1538423.8686190639, 1, '2023-06-01', 1, '2023-06-01'),
(83, 245971, 82796, 20, 1786571.1120093706, 1, '2023-06-01', 1, '2023-06-01'),
(84, 245971, 82796, 20, 1618235.6575254607, 1, '2023-06-01', 1, '2023-06-01'),
(85, 245971, 82796, 20, 2164747.6694575558, 1, '2023-06-01', 1, '2023-06-01'),
(86, 245971, 82796, 20, 2033833.0437057780, 1, '2023-06-01', 1, '2023-06-01'),
(87, 245971, 82796, 20, 2155588.6803338864, 1, '2023-06-01', 1, '2023-06-01'),
(88, 245971, 82796, 20, 2216031.0936184008, 1, '2023-06-01', 1, '2023-06-01'),
(89, 245971, 82796, 20, 1149137.5581894217, 1, '2023-06-01', 1, '2023-06-01'),
(90, 245971, 82796, 20, 1148750.7876036310, 1, '2023-06-01', 1, '2023-06-01'),
(91, 245971, 82796, 20, 2488144.1511513481, 1, '2023-06-01', 1, '2023-06-01'),
(92, 245971, 82796, 20, 2827069.5894806407, 1, '2023-06-01', 1, '2023-06-01'),
(93, 245971, 82796, 20, 2264979.4150136463, 1, '2023-06-01', 1, '2023-06-01'),
(94, 245971, 82796, 20, 1614389.3695213808, 1, '2023-06-01', 1, '2023-06-01'),
(95, 245971, 82796, 20, 675628.2049594366, 1, '2023-06-01', 1, '2023-06-01'),
(96, 245971, 82796, 20, 1980870.3420797491, 1, '2023-06-01', 1, '2023-06-01'),
(97, 245971, 82796, 20, 2958282.1174062728, 1, '2023-06-01', 1, '2023-06-01'),
(98, 245971, 82796, 20, 2237654.9223670324, 1, '2023-06-01', 1, '2023-06-01'),
(99, 245971, 82796, 20, 1899450.4442380481, 1, '2023-06-01', 1, '2023-06-01'),
(100, 245971, 82796, 20, 168612.3055559278, 1, '2023-06-01', 1, '2023-06-01'),
(101, 245971, 82796, 20, 1504967.6895390497, 1, '2023-06-01', 1, '2023-06-01'),
(102, 245971, 82796, 20, 2355298.0458186119, 1, '2023-06-01', 1, '2023-06-01'),
(103, 245971, 82796, 20, 1694513.1131007555, 1, '2023-06-01', 1, '2023-06-01'),
(104, 245971, 82796, 20, 2231389.4478994134, 1, '2023-06-01', 1, '2023-06-01'),
(105, 245971, 82796, 20, 1254610.8176190910, 1, '2023-06-01', 1, '2023-06-01'),
(106, 245971, 82796, 20, 752106.6820953457, 1, '2023-06-01', 1, '2023-06-01'),
(107, 245971, 82796, 20, 2319565.5947722011, 1, '2023-06-01', 1, '2023-06-01'),
(108, 245971, 82796, 20, 1400232.1793166436, 1, '2023-06-01', 1, '2023-06-01'),
(109, 245971, 82796, 20, 1855122.3182608226, 1, '2023-06-01', 1, '2023-06-01'),
(110, 245971, 82796, 20, 2073716.5558443574, 1, '2023-06-01', 1, '2023-06-01'),
(111, 245971, 82796, 20, 148934.0553255459, 1, '2023-06-01', 1, '2023-06-01'),
(112, 245971, 82796, 20, 1799111.3827324867, 1, '2023-06-01', 1, '2023-06-01'),
(113, 245971, 82796, 20, 1809855.6980460165, 1, '2023-06-01', 1, '2023-06-01'),
(114, 245971, 82796, 20, 2009951.2566484755, 1, '2023-06-01', 1, '2023-06-01'),
(115, 245971, 82796, 20, 3031757.3543685090, 1, '2023-06-01', 1, '2023-06-01'),
(116, 245971, 82796, 20, 303434.6823600304, 1, '2023-06-01', 1, '2023-06-01'),
(117, 245971, 82796, 20, 1514494.6804015651, 1, '2023-06-01', 1, '2023-06-01'),
(118, 245971, 82796, 20, 2195371.1152189210, 1, '2023-06-01', 1, '2023-06-01'),
(119, 245971, 82796, 20, 2256784.7170254313, 1, '2023-06-01', 1, '2023-06-01'),
(120, 245971, 82796, 20, 2482252.7665291589, 1, '2023-06-01', 1, '2023-06-01'),
(121, 245971, 82796, 20, 1364614.7841029413, 1, '2023-06-01', 1, '2023-06-01'),
(122, 245971, 82796, 20, 924028.6247435923, 1, '2023-06-01', 1, '2023-06-01'),
(123, 245971, 82796, 20, 1849018.6360851556, 1, '2023-06-01', 1, '2023-06-01'),
(124, 245971, 82796, 20, 2454193.1750226291, 1, '2023-06-01', 1, '2023-06-01'),
(125, 245971, 82796, 20, 1804205.5074215224, 1, '2023-06-01', 1, '2023-06-01'),
(126, 245971, 82796, 20, 1533457.8874867076, 1, '2023-06-01', 1, '2023-06-01'),
(2, 245971, 82796, 40, 0.9627202207838433, 1, '2023-06-01', 1, '2023-06-01'),
(3, 245971, 82796, 40, 0.49504282581776426, 1, '2023-06-01', 1, '2023-06-01'),
(4, 245971, 82796, 40, 0.10517745180982752, 1, '2023-06-01', 1, '2023-06-01'),
(5, 245971, 82796, 40, 0.565860924574268, 1, '2023-06-01', 1, '2023-06-01'),
(6, 245971, 82796, 40, 0.5230879910364977, 1, '2023-06-01', 1, '2023-06-01'),
(7, 245971, 82796, 40, 0.2537019122391859, 1, '2023-06-01', 1, '2023-06-01'),
(8, 245971, 82796, 40, 0.03336770023684077, 1, '2023-06-01', 1, '2023-06-01'),
(9, 245971, 82796, 40, 0.3515447131907191, 1, '2023-06-01', 1, '2023-06-01'),
(10, 245971, 82796, 40, 0.7874986170845762, 1, '2023-06-01', 1, '2023-06-01'),
(11, 245971, 82796, 40, 0.5050072514799705, 1, '2023-06-01', 1, '2023-06-01'),
(12, 245971, 82796, 40, 0.849000768713939, 1, '2023-06-01', 1, '2023-06-01'),
(13, 245971, 82796, 40, 0.13695426405745148, 1, '2023-06-01', 1, '2023-06-01'),
(14, 245971, 82796, 40, 0.5005447288636777, 1, '2023-06-01', 1, '2023-06-01'),
(15, 245971, 82796, 40, 0.9270635992523908, 1, '2023-06-01', 1, '2023-06-01'),
(16, 245971, 82796, 40, 0.6010408675000553, 1, '2023-06-01', 1, '2023-06-01'),
(17, 245971, 82796, 40, 0.5323113460936788, 1, '2023-06-01', 1, '2023-06-01'),
(18, 245971, 82796, 40, 0.2718824803931724, 1, '2023-06-01', 1, '2023-06-01'),
(19, 245971, 82796, 40, 0.8026189183517481, 1, '2023-06-01', 1, '2023-06-01'),
